아프리카주,카메룬,여성,4,9,5,1,9,6,21,28,16,19,8,6
아프리카주,르완다,남성,9,11,7,15,9,6,37,43,35,32,27,27
아프리카주,르완다,여성,4,9,3,7,4,9,14,13,13,18,18,6
아프리카주,콩고민주공화국,남성,6,4,8,5,15,8,12,40,37,27,80,5
아프리카주,콩고민주공화국,여성,3,11,0,4,7,1,10,12,17,20,19,7
아프리카주,세네갈,남성,9,15,10,15,8,23,18,29,14,55,34,11
아프리카주,세네갈,여성,6,6,5,0,4,2,6,19,5,15,7,2
아프리카주,코트디부아르,남성,10,9,10,7,11,26,19,31,13,20,45,9
아프리카주,코트디부아르,여성,3,3,0,2,0,10,13,13,7,5,4,4
아프리카주,모리셔스,남성,3,5,3,6,8,12,14,15,18,24,24,25
아프리카주,모리셔스,여성,1,2,0,1,6,5,7,15,14,15,12,17
아프리카주,짐바브웨,남성,9,6,3,6,11,11,14,18,15,38,23,4
아프리카주,짐바브웨,여성,5,5,3,2,5,5,7,10,9,13,10,10
아프리카주,잠비아,남성,1,11,3,8,4,7,27,14,13,21,5,14
아프리카주,잠비아,여성,0,3,5,1,1,4,12,16,6,14,3,7
아프리카주,부룬디,남성,1,9,7,12,4,8,9,23,23,27,10,8
아프리카주,부룬디,여성,1,4,0,3,2,0,2,8,6,15,4,2
아프리카주,앙골라,남성,4,5,5,7,12,5,27,9,14,20,16,3
아프리카주,앙골라,여성,1,3,2,5,7,2,11,7,10,2,6,2
아프리카주,모잠비크,남성,13,1,1,1,5,15,9,10,15,24,16,8
아프리카주,모잠비크,여성,0,1,0,1,1,4,2,16,6,6,5,1
아프리카주,말리,남성,2,4,8,4,17,9,11,22,17,21,7,8
아프리카주,말리,여성,0,0,1,2,0,2,0,3,1,2,0,3
아프리카주,가봉,남성,1,3,1,1,6,5,31,9,7,13,4,5
아프리카주,가봉,여성,0,5,4,2,2,0,10,10,5,9,3,6
아프리카주,말라위,남성,0,8,3,2,4,1,4,18,1,17,27,3
아프리카주,말라위,여성,0,5,4,0,4,1,2,12,4,10,3,3
