ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,국적
2024-07-31,5.501782436140741,-6.079734337974628,3.627379608540369,5.50178230802503,5.501782579468641,-6.669440583882149,-6.669440583882149,-6.669440583882149,-6.669440583882149,-6.669440583882149,-6.669440583882149,0.0,0.0,0.0,-1.1676581477414079,중앙아프리카공화국
2024-08-31,5.595660135168061,4.787005188973281,14.348963818252376,5.595659975947902,5.595660304953544,3.92340177220306,3.92340177220306,3.92340177220306,3.92340177220306,3.92340177220306,3.92340177220306,0.0,0.0,0.0,9.519061907371121,중앙아프리카공화국
2024-09-30,5.686509521323532,8.040267437109065,17.97347866475454,5.686509329899913,5.686509720336441,7.348244677575705,7.348244677575705,7.348244677575705,7.348244677575705,7.348244677575705,7.348244677575705,0.0,0.0,0.0,13.034754198899236,중앙아프리카공화국
2024-10-31,5.780387220350852,-0.6873619229761133,8.942716732410233,5.780387000401544,5.780387448216671,-1.6634778323015162,-1.6634778323015162,-1.6634778323015162,-1.6634778323015162,-1.6634778323015162,-1.6634778323015162,0.0,0.0,0.0,4.116909388049336,중앙아프리카공화국
2024-11-30,5.871236606506323,-3.3338792201408927,6.064292334350026,5.871236352041693,5.871236865550808,-4.567851372015586,-4.567851372015586,-4.567851372015586,-4.567851372015586,-4.567851372015586,-4.567851372015586,0.0,0.0,0.0,1.3033852344907366,중앙아프리카공화국
2021-01-01,-0.598806,-0.5426362845366617,0.6140559915366262,-0.598806,-0.598806,0.6065984876629427,0.6065984876629427,0.6065984876629427,0.6065984876629427,0.6065984876629427,0.6065984876629427,0.0,0.0,0.0,0.007792487662942715,지부티
2021-02-01,-0.5454619342105262,0.37437288265539226,1.6002445798033853,-0.5454619342105262,-0.5454619342105262,1.499755053164106,1.499755053164106,1.499755053164106,1.499755053164106,1.499755053164106,1.499755053164106,0.0,0.0,0.0,0.9542931189535797,지부티
2021-03-01,-0.4972801987992237,-1.0897074393315058,0.11069745465746139,-0.4972801987992237,-0.4972801987992237,0.008398807988358833,0.008398807988358833,0.008398807988358833,0.008398807988358833,0.008398807988358833,0.008398807988358833,0.0,0.0,0.0,-0.48888139081086485,지부티
2021-04-01,-0.4439361312238179,-1.0001956125839557,0.21156220139709017,-0.4439361312238179,-0.4439361312238179,0.048559679052722085,0.048559679052722085,0.048559679052722085,0.048559679052722085,0.048559679052722085,0.048559679052722085,0.0,0.0,0.0,-0.39537645217109585,지부티
2021-05-01,-0.39231283594461763,-0.5461484546563998,0.6561037856347468,-0.39231283594461763,-0.39231283594461763,0.42495677657549435,0.42495677657549435,0.42495677657549435,0.42495677657549435,0.42495677657549435,0.42495677657549435,0.0,0.0,0.0,0.03264394063087672,지부티
2021-06-01,-0.33896876022679956,-0.28955082399981596,0.8920590609859951,-0.33896876022679956,-0.33896876022679956,0.619114794859749,0.619114794859749,0.619114794859749,0.619114794859749,0.619114794859749,0.619114794859749,0.0,0.0,0.0,0.2801460346329494,지부티
2021-07-01,-0.28734546241308434,-0.6262432400670389,0.5800071573901044,-0.28734546241308434,-0.28734546241308434,0.2829110079799835,0.2829110079799835,0.2829110079799835,0.2829110079799835,0.2829110079799835,0.2829110079799835,0.0,0.0,0.0,-0.004434454433100865,지부티
2021-08-01,-0.23400138884658273,1.244022455147715,2.427534579058448,-0.23400138884658273,-0.23400138884658273,2.0641284000755964,2.0641284000755964,2.0641284000755964,2.0641284000755964,2.0641284000755964,2.0641284000755964,0.0,0.0,0.0,1.8301270112290138,지부티
2021-09-01,-0.18065731528008103,-0.7798930471035174,0.397992343426161,-0.18065731528008103,-0.18065731528008103,2.8231617430179566e-05,2.8231617430179566e-05,2.8231617430179566e-05,2.8231617430179566e-05,2.8231617430179566e-05,2.8231617430179566e-05,0.0,0.0,0.0,-0.18062908366265085,지부티
2021-10-01,-0.12903401640379145,-0.06562220648928795,1.1822022575676485,-0.12903401640379145,-0.12903401640379145,0.7123209638511021,0.7123209638511021,0.7123209638511021,0.7123209638511021,0.7123209638511021,0.7123209638511021,0.0,0.0,0.0,0.5832869474473107,지부티
2021-11-01,-0.07568994474311677,-0.2673914430651756,0.9355368894966848,-0.07568994474311677,-0.07568994474311677,0.3968252499492699,0.3968252499492699,0.3968252499492699,0.3968252499492699,0.3968252499492699,0.3968252499492699,0.0,0.0,0.0,0.3211353052061531,지부티
